1005,8
1049,4
1164,3
1007,2
1126,1
1089,10
1093,6
1072,2
1063,5
1067,8
1038,4
1060,5
1039,5
1152,2
1094,6
1099,2
1004,3
1020,10
1037,2
1014,2
1085,4
1006,4
1104,10
1163,6
1170,4
1088,6
1088,2
1182,9
1068,9
1137,9
1122,7
1060,2
1074,4
1069,8
1142,6
1006,10
1151,1
1011,3
1069,9
1136,2
1189,5
1138,10
1132,1
1068,10
1145,1
1074,7
1191,2
1070,9
1160,8
1073,9
1109,6
1007,9
1116,5
1053,8
1186,2
1013,3
1176,10
1013,6
1092,6
1015,4
1095,4
1128,6
1079,7
1039,6
1120,8
1104,1
1113,3
1088,5
1045,10
1101,1
1072,3
1130,5
1009,8
1077,9
1016,9
1039,9
1121,7
1138,8
1149,8
1014,2
1085,2
1143,4
1002,9
1148,10
1132,4
1067,5
1038,8
1136,6
1045,2
1020,7
1013,10
1197,5
1007,7
1157,8
1055,2
1062,2
1037,9
1160,8
1103,3
1014,7
1114,2
1013,9
1075,7
1191,1
1068,4
1182,6
1184,2
1038,3
1132,10
1067,3
1110,8
1087,5
1066,9
