1099,6
1102,7
1068,1
1194,4
1068,6
1001,1
1089,10
1047,6
1085,1
1173,7
1019,7
1156,8
1109,4
1021,6
1134,3
1101,2
1112,2
1091,3
1009,3
1022,8
1124,10
1002,3
1080,8
1105,9
1024,8
1058,1
1107,8
1139,8
1156,8
1069,7
1089,3
1175,9
1149,4
1077,9
1030,4
1018,3
1073,8
1102,3
1094,3
1020,8
1072,8
1015,8
1188,10
1029,9
1163,10
1032,6
1017,10
1119,10
1082,4
1188,6
1064,8
1081,1
1048,7
1002,9
1048,3
1105,2
1100,7
1020,10
1136,9
1001,10
1025,7
1180,5
1145,9
1131,1
1003,9
1033,3
1040,6
1024,2
1045,8
1140,4
1192,9
1090,4
1156,9
1054,5
1142,6
1041,2
1035,5
1071,5
1127,6
1195,7
1025,10
1057,1
1130,9
1156,7
1174,10
1001,10
1018,5
1164,2
1193,9
1071,6
1164,7
1004,3
1069,4
1009,7
1044,5
1003,2
