1117,1
1154,3
1143,3
1030,10
1051,10
1081,10
1153,6
1009,3
1117,2
1175,7
1032,8
1013,1
1162,9
1005,6
1132,7
1116,1
1182,4
1043,8
1169,8
1073,4
1126,9
1182,4
1045,1
1103,2
1011,5
1108,2
1119,8
1176,10
1183,10
1181,10
1128,9
1123,7
1121,8
1112,7
1038,6
1067,3
1113,5
1147,4
1072,3
1151,5
1033,5
1003,10
1023,10
1154,7
1040,5
1008,2
1155,4
1187,1
1141,2
1036,10
1040,7
1010,3
1009,10
1191,10
1183,2
1135,6
1115,6
1166,7
1006,6
1037,3
1054,2
1082,7
1104,2
1125,2
1162,5
1102,2
1058,5
1152,1
1007,10
1077,9
1175,7
1028,2
1094,10
1180,7
1160,3
1154,6
1077,10
1194,8
1027,7
1107,9
1019,7
1050,7
1150,2
1153,10
1035,7
1045,4
1105,3
1068,8
1074,2
1138,3
1181,9
1060,1
1005,4
1142,10
1173,7
1169,10
