1023,3
1127,6
1039,2
1093,3
1037,3
1078,10
1110,5
1101,1
1139,8
1197,3
1158,5
1102,10
1038,6
1009,7
1170,1
1116,6
1182,1
1050,6
1058,8
1174,10
1031,10
1074,9
1198,6
1122,7
1014,10
1135,2
1042,7
1017,3
1052,2
1093,10
1059,8
1057,8
1175,9
1092,1
1044,10
1039,7
1111,7
1028,7
1165,3
1191,5
1032,5
1178,1
1197,7
1100,4
1078,5
1053,8
1096,5
1187,9
1144,9
1110,9
1112,4
1102,3
1185,8
1163,2
1144,10
1050,2
1008,6
1047,2
1085,9
1121,8
1123,3
1022,10
1166,10
1095,2
1153,5
1101,7
1114,3
1179,10
1172,7
1185,5
1018,6
1138,7
1126,4
1183,5
1181,8
1091,9
1164,10
1117,3
1051,6
1133,8
1053,2
1160,1
1036,3
1003,2
1005,2
1085,4
1055,5
1088,5
1147,3
