1077,2
1064,6
1133,9
1199,10
1137,8
1090,8
1195,2
1158,10
1116,3
1067,10
1097,9
1099,9
1138,5
1177,2
1038,6
1142,1
1117,8
1173,2
1174,7
1143,1
1152,8
1173,7
1079,3
1007,7
1004,9
1005,9
1042,10
1066,8
1058,7
1129,10
1031,5
1075,1
1028,4
1197,8
1043,2
1027,10
1189,5
1195,10
1169,9
1152,9
1176,4
1076,2
1032,5
1005,9
1099,7
1081,2
1148,4
1043,6
1088,6
1178,3
1175,1
1086,4
1059,10
1108,5
1044,3
1032,8
1035,3
1042,2
1008,6
1009,10
1162,3
1076,6
1010,5
1132,8
1130,9
1052,1
1097,10
1088,5
1103,4
1141,10
1036,7
1111,7
1064,3
1021,4
1093,8
1152,4
1105,4
1024,3
1115,9
1066,6
1097,10
1033,1
