1021,9
1182,5
1169,5
1045,7
1077,4
1170,10
1083,2
1104,3
1071,7
1174,9
1156,10
1180,7
1122,2
1187,1
1111,5
1168,9
1083,4
1175,9
1079,8
1025,10
1192,1
1189,6
1020,5
1059,2
1106,1
1058,4
1146,8
1034,4
1148,7
1129,10
1037,10
1094,7
1099,8
1064,3
1002,8
1068,6
1199,6
1081,7
1127,6
1064,6
1051,1
1196,6
1032,2
1089,4
1112,4
1159,1
1089,8
1015,5
1045,3
1017,7
1041,1
1017,7
1139,9
1109,3
1040,2
1170,5
1133,7
1108,8
1156,1
1134,7
1049,8
1178,5
1182,3
1195,7
1021,1
1182,2
1172,10
1024,5
1154,9
1163,5
1044,3
1096,3
1175,10
1189,4
1009,10
1126,7
1122,6
1104,3
1040,3
1090,10
1101,6
1080,3
1076,4
1051,7
1181,1
1153,1
1160,3
