1157,1
1023,8
1153,4
1082,1
1186,9
1034,8
1058,1
1120,8
1017,2
1162,9
1067,1
1040,2
1002,2
1159,1
1026,2
1042,4
1147,10
1103,3
1171,2
1170,2
1081,7
1051,7
1104,4
1093,5
1031,7
1196,2
1195,10
1127,6
1157,7
1117,1
1182,1
1004,8
1167,1
1038,3
1114,2
1075,6
1164,10
1015,9
1057,1
1149,2
1066,7
1139,8
1068,2
1096,3
1120,1
1183,8
1195,5
1038,7
1150,9
1097,3
1134,2
1159,6
1062,7
1048,10
1103,9
1130,6
1088,2
1186,7
1150,8
1037,8
1045,4
1044,9
1043,7
1050,6
1003,9
1099,6
1143,4
1096,8
1190,7
1168,1
1011,2
1153,10
1015,5
1175,7
1055,5
1146,1
1036,3
1010,9
1107,2
1098,1
1179,9
1021,6
1010,6
1060,10
1165,3
1057,4
1126,9
1109,5
1129,3
1045,3
1023,7
1119,3
1112,9
1065,6
1106,2
1079,4
1040,5
1121,5
1082,7
1050,4
1171,7
1067,1
1056,5
1073,1
1058,3
1062,3
1099,10
1147,10
1192,3
1038,9
1190,5
1019,4
1033,10
1083,10
1063,9
1088,4
1118,1
1154,3
1029,1
1192,1
