1033,3
1019,5
1107,2
1145,3
1015,9
1113,9
1158,2
1055,7
1004,2
1056,10
1072,8
1024,8
1124,1
1039,1
1096,10
1122,5
1141,10
1095,6
1106,1
1165,9
1102,8
1169,10
1154,9
1019,10
1181,9
1088,1
1170,1
1022,2
1091,8
1160,6
1145,6
1190,9
1141,2
1187,2
1012,4
1065,1
1068,8
1198,3
1151,10
1038,1
1051,1
1014,8
1101,10
1150,5
1108,3
1073,3
1194,8
1085,7
1087,8
1055,6
1141,5
1116,3
1156,7
1092,9
1099,5
1113,6
1075,8
1073,4
1122,7
1082,6
1143,10
1092,5
1065,8
1045,3
1058,7
1197,4
1130,6
1059,6
1152,5
1011,1
1167,10
1001,7
1101,3
1037,8
1051,5
1092,3
1101,5
1143,10
1017,6
1104,3
1171,2
1069,8
1023,8
1023,1
1044,10
1147,7
1103,6
1046,3
1066,8
1051,4
1191,1
1192,4
1117,2
1146,10
1034,7
1188,9
1163,4
1016,4
1198,1
1069,8
1136,4
1173,5
1103,5
1191,8
1141,3
1104,7
1049,7
1038,7
1110,10
