1142,9
1023,4
1009,3
1035,10
1088,1
1068,8
1146,6
1146,6
1062,9
1009,8
1083,4
1002,5
1161,9
1003,6
1199,7
1044,6
1005,4
1109,3
1051,9
1054,10
1120,7
1021,1
1098,7
1010,7
1130,6
1172,10
1017,10
1194,5
1153,9
1104,1
1150,5
1010,5
1071,8
1110,9
1119,7
1173,10
1019,5
1122,7
1014,3
1124,6
1114,2
1064,1
1172,10
1198,8
1153,6
1023,4
1153,3
1124,4
1067,4
1014,1
1157,10
1091,3
1172,1
1096,10
1162,10
1155,9
1076,8
1027,4
1059,6
1138,7
1057,9
1028,5
1085,6
1120,1
1186,5
1089,7
1017,2
1039,3
1160,4
1160,2
1123,10
1074,4
1139,3
1161,9
1197,2
1199,3
1139,7
1002,9
1133,1
1181,5
1054,2
1134,5
1122,6
1132,1
1095,1
1152,10
1152,2
