1031,4
1041,5
1018,1
1196,8
1147,8
1149,9
1059,6
1138,6
1192,4
1048,2
1036,1
1136,10
1078,3
1131,6
1097,6
1164,9
1154,7
1158,6
1193,6
1146,3
1081,1
1064,8
1198,3
1041,4
1122,7
1055,4
1111,5
1184,5
1191,2
1117,4
1110,3
1021,10
1104,9
1169,3
1021,3
1130,6
1067,10
1181,2
1042,9
1000,1
1100,3
1100,1
1058,3
1110,7
1028,3
1196,2
1051,4
1155,7
1121,10
1026,5
1082,3
1141,10
1031,10
1116,1
1172,8
1128,7
1004,2
1074,8
1012,6
1075,5
1183,6
1068,5
1089,2
1156,2
1096,5
1111,2
1053,8
1142,9
1110,5
1081,3
1033,5
1187,5
1069,1
1103,8
1047,8
1122,1
1083,7
1046,4
1168,3
1009,7
1174,1
1079,2
1198,6
1028,1
1175,8
1128,5
1160,4
1005,8
1151,4
1189,1
1060,5
1125,8
1130,8
1101,6
1048,6
1015,2
1176,5
1097,6
1096,6
1102,10
1006,2
1053,4
1134,7
1181,1
1088,8
1125,1
1167,6
1155,7
1036,7
1182,1
1198,3
